sofifa_id,short_name,last_name,long_name,club
210785,B. Al Baqi, Al Baqi,Basim Al Baqi,Al Ahli
210925,S. Otayf, Otayf,Saqer Otayf,Al Fateh
211078,P. Baiocco, Baiocco,Paolo Baiocco,Livorno
211663,J. Blyth, Blyth,Jacob Blyth,Macclesfield Town
212037,M. Al Bassas, Al Bassas,Mustafa Mahdi Al Bassas,Al Ahli
214142,C. Subero, Subero,Cristhian Camilo Subero Mier,UniÃ³n Magdalena
214278,S. CÃ©spedes, CÃ©spedes,SebastiÃ¡n Edgardo Cespedes Reyes,CD Cobresal
214902,J. Hunt, Hunt,Johnny Hunt,Hamilton Academical FC
217441,S. Makani, Makani,Sosha Makani,MjÃ¸ndalen IF
217972,L. Maldonado, Maldonado,Lino Waldemar Maldonado GÃ¡rnica,CD Cobresal
222173,Chen Jie,Jie,é™ˆæ°,Beijing Renhe FC
223078,J. Coulson, Coulson,Josh Coulson,Leyton Orient
223080,H. Dunk, Dunk,Harrison Dunk,Cambridge United
224670,Qiao Wei,Wei,Wei Qiao,Shenzhen FC
228693,A. Qaisi, Qaisi,Abdullah Qaisi,Abha Club
228795,M. Abu Shararah, Abu Shararah,Mazen Ali Abu Shararah,Damac FC
232366,N. Iwadate, Iwadate,å²©é¦† ç›´,Urawa Red Diamonds
232369,D. Nasu, Nasu,é‚£é¡» å¤§äº®,Vissel Kobe
232418,Y. Takeda, Takeda,æ­¦ç”° æ´‹å¹³,Nagoya Grampus
232740,Y. Ota, Ota,å¤ªç”° å‰å½°,JÃºbilo Iwata
235877,A. Belahmeur, Belahmeur,Abdelhak Belahmeur,FC Voluntari
236002,A. Al Nashi, Al Nashi,Abdulaziz Al Nashi,Al Hazem
237776,K. Tanno, Tanno,ä¸¹é‡Ž ç ”å¤ª,Cerezo Osaka
238689,T. Siedschlag, Siedschlag,Tim Siedschlag,Holstein Kiel
238913,M. Harzan, Harzan,Mohammed Mohsen Harzan,Al Taawoun
238934,M. Kremer, Kremer,Max Kremer,SV Meppen
239765,D. SrniÄ‡, SrniÄ‡,Dragoljub SrniÄ‡,LKS Lodz
240470,A. El Hriti, El Hriti,Aniss  El Hriti,FC Chambly Oise
240641,S. Kassar, Kassar,Sami Kassar,Damac FC
240984,M. Langer, Langer,Matti Langer,Chemnitzer FC
241090,J. Franzoni, Franzoni,Juan Cruz Franzoni,Patronato
241298,Liu Huan,Huan,åˆ˜æ¬¢,Beijing Sinobo Guoan FC
241311,Ke Zhao,Zhao,æŸ¯é’Š,Henan Jianye FC
241343,Qiu Tianyi,Tianyi,é‚±æ·»ä¸€,Tianjin TEDA FC
246725,T. Kodama, Kodama,å…çŽ‰ å‰›,FC Tokyo
247137,J. Igbarumah, Igbarumah,John Junior Igbarumah,IK Sirius
247403,R. Cabrera, Cabrera,Rodrigo Cabrera,CD Cobresal
247562,A. Boroughbridge, Boroughbridge,Archie Boroughbridge,Bury
247970,R. Romeo, Romeo,Roberto Romeo,Gaz Metan MediaÅŸ
250938,S. Eichmeier, Eichmeier,Sascha Eichmeier,Viktoria KÃ¶ln
251077,V. Olariu, Olariu,Vasile Olariu,Academica Clinceni
251118,Elsinho,Elsinho,Elson JosÃ© Dias Junior,FC JuÃ¡rez
251184,K. Barnawi, Barnawi,Karam Barnawi,Abha Club
251237,S. PeroviÄ‡, PeroviÄ‡,Slavko PeroviÄ‡,Dinamo BucureÅŸti
251248,M. SÃ¡nchez, SÃ¡nchez,Marcos SÃ¡nchez,Central CÃ³rdoba
251280,K. Santini, Santini,KrÅ¡evan Santini,Jagiellonia BiaÅ‚ystok
251303,J. Passaglia, Passaglia,Juan Pablo Passaglia,Politehnica IaÅŸi
251609,N. Allievi, Allievi,Nicholas Allievi,Castellammare di Stabia
251721,A. Deshpande, Deshpande,Attana Deshpande,India
251725,T. Atwal, Atwal,Tapish Atwal,India
251731,B. Sidhu, Sidhu,Bismeet Sidhu,India
251732,R. Nadkarni, Nadkarni,Remil Nadkarni,India
251784,M. Radin, Radin,Milan Radin,Korona Kielce
252743,K. Stoyanov, Stoyanov,Krum Stoyanov,Bulgaria
243585,G. Bazunu, Bazunu,Gavin Bazunu,Manchester City
244289,K. Bafounta, Bafounta,Kamal Bafounta,Borussia Dortmund
244592,J. von Moos, von Moos,Julian von Moos,FC Basel 1893
242119,X. Amaechi, Amaechi,Xavier Amaechi,Hamburger SV
245907,J. Bowden, Bowden,Jamie Bowden,Tottenham Hotspur
244673,M. Daly, Daly,Matty Daly,Huddersfield Town
234066,J. Hove, Hove,Johan Hove,StrÃ¸msgodset IF
236905,B. Provoste, Provoste,Branco Provoste,Colo-Colo
237825,N. Kirby, Kirby,Nya Kirby,Crystal Palace
240562,D. Adshead, Adshead,Daniel Adshead,Norwich City
240836,S. Ã‡etin, Ã‡etin,Åžahverdi Ã‡etin,Eintracht Frankfurt
242250,G. VerÃ³n, VerÃ³n,GastÃ³n VerÃ³n,Argentinos Juniors
242628,G. Bello, Bello,George Bello,Atlanta United
244277,K. Watts, Watts,Kelland Watts,Stevenage
247475,L. Zumberi, Zumberi,Lavdim Zumberi,FC ZÃ¼rich
247479,L. Unbehaun, Unbehaun,Luca Unbehaun,Borussia Dortmund
248139,Y. JuÃ¡rez, JuÃ¡rez,Yoel JuÃ¡rez,Club AtlÃ©tico Aldosivi
250753,A. Trubin, Trubin,Anatoliy Trubin,Shakhtar Donetsk
251924,N. ZohorÃ©, ZohorÃ©,Nathan ZohorÃ©,FC Sochaux-MontbÃ©liard
252264,E. Eyibil, Eyibil,Erkan Eyibil,1. FSV Mainz 05
252302,Y. Larouci, Larouci,Yasser Larouci,Liverpool
252522,J. Westerman, Westerman,Jarno Westerman,PEC Zwolle
239965,J. Valencia, Valencia,Jader AndrÃ©s Valencia Mena,Racing Club de Lens
240535,E. Chapman, Chapman,Ellis Chapman,Lincoln City
241614,J. Oksanen, Oksanen,Jaakko Oksanen,Brentford
242652,B. Mines, Mines,Benjamin Mines,New York Red Bulls
242917,L. ChÃ¡vez, ChÃ¡vez,Lautaro ChÃ¡vez,Gimnasia y Esgrima La Plata
244565,E. Erhahon, Erhahon,Ethan Erhahon,St. Mirren
244672,L. Benedetti, Benedetti,Leonardo Benedetti,Spezia
246263,M. Weigandt, Weigandt,Marcelo Weigandt,Boca Juniors
247760,Y. Baret, Baret,Yohan Baret,En Avant de Guingamp
251602,R. Geeraerts, Geeraerts,Ruben Geeraerts,Royal Antwerp FC
252185,C. Sene, Sene,Cory Sene,Racing Club de Lens
236495,A. Bolger, Bolger,Aaron Bolger,Cardiff City
242420,V. Millico, Millico,Vincenzo Millico,Torino
244858,N. Hahn, Hahn,Niels Hahn,FK Austria Wien
246852,I. Sekigawa, Sekigawa,é–¢å· éƒä¸‡,Kashima Antlers
247296,J. Zurbriggen, Zurbriggen,Juan Cruz Zurbriggen,Club AtlÃ©tico ColÃ³n
247336,A. McCalmont, McCalmont,Alfie McCalmont,Leeds United
247658,R. Hajal, Hajal,Rami Hajal,SC Heerenveen
248049,C. Petrila, Petrila,Claudiu Petrila,CFR Cluj
250954,C. Richards, Richards,Chris Richards,Bayern MÃ¼nchen II
251346,J. Martin, Martin,Josh Martin,Norwich City
251961,R. Philippe, Philippe,Rayan Philippe,Dijon FCO
234894,E. Bohinen, Bohinen,Emil Bohinen,StabÃ¦k Fotball
243345,J. Rieckmann, Rieckmann,Julian Rieckmann,SV Werder Bremen
243608,R. Giles, Giles,Ryan Giles,Shrewsbury
244690,T. Matthews, Matthews,Tashreeq Matthews,Helsingborgs IF
244929,J. Daly, Daly,James Daly,Crystal Palace
246115,M. Valiente, Valiente,Mauro Valiente,Club AtlÃ©tico Talleres
247410,P. Wade, Wade,Paul Wade,OGC Nice
248422,F. Cristea, Cristea,Francisc Cristea,Politehnica IaÅŸi
233442,J. Osei-Tutu, Osei-Tutu,Jordi Osei-Tutu,VfL Bochum 1848
239444,J. LÃ¶we, LÃ¶we,Justin LÃ¶we,SG Dynamo Dresden
240835,E. Elizalde, Elizalde,Edgar Joel Elizalde Ferreira,Pescara
241034,J. Brown, Brown,Jaden Brown,Huddersfield Town
241953,R. Slater, Slater,Regan Slater,Scunthorpe United
243764,B. Kavanagh, Kavanagh,Brandon Kavanagh,Shamrock Rovers
243908,D. Ballard, Ballard,Daniel Ballard,Swindon Town
244579,E. Lara, Lara,Edwin Lara,Club LeÃ³n
247269,C. Guerrero, Guerrero,Carlos Guerrero,Club LeÃ³n
247285,A. Deuro, Deuro,Aldom Deuro,KSV Cercle Brugge
247566,J. Barreto, Barreto,JosÃ© Barreto,Patronato
247730,D. Matsuoka, Matsuoka,æ¾å²¡ å¤§èµ·,Sagan Tosu
247929,Bruno,Bruno,Bruno Moreira Soares,Envigado FC
248068,Moha,Moha,Mohamed Sanhaji Brahmi,CD Numancia
251243,M. Klimowicz, Klimowicz,Mateo Klimowicz,VfB Stuttgart
251971,Y. GonzÃ¡lez, GonzÃ¡lez,Yerko GonzÃ¡lez,CD O'Higgins
252202,G. Bellodi, Bellodi,Gabriele Bellodi,Crotone
252515,M. RodrÃ­guez, RodrÃ­guez,Michell RodrÃ­guez,Monterrey
231673,L. Dreher, Dreher,Luke Dreher,Crystal Palace
232500,Y. Fortune, Fortune,Yassin Fortune,FC Sion
233941,L. Cullen, Cullen,Liam Cullen,Swansea City
236009,C. John, John,Cameron John,Doncaster Rovers
237885,C. Tovar, Tovar,Cristian Camilo Tovar Angola,Deportivo Pasto
238880,J. PestaÃ±a, PestaÃ±a,Jean Carlos PestaÃ±a,AtlÃ©tico Huila
240913,C. Kelleher, Kelleher,Caoimhin Kelleher,Liverpool
240946,F. Baptiste, Baptiste,Francis Baptiste,Ã–stersunds FK
241263,J. Stevens, Stevens,Jordan Stevens,Leeds United
242100,Yoo Ji Ha,Ji Ha,ìœ ì§€í•˜ Ji Ha Yoo,Pohang Steelers
242515,W. Ali, Ali,Wessam Abou Ali,Aalborg BK
244563,C. MacPherson, MacPherson,Cammy MacPherson,St. Mirren
245699,G. LeÃ³n, LeÃ³n,Giovanny LeÃ³n,Deportivo Toluca
246070,IvÃ¡n Jaime,Jaime,IvÃ¡n Jaime Pajuelo,MÃ¡laga CF
247863,K. Takahata, Takahata,Keita Takahata,Oita Trinita
247887,D. Merola, Merola,Davide Merola,Inter
248145,K. Isa, Isa,Kevin Isa,AtlÃ©tico TucumÃ¡n
250724,N. Ngoumou, Ngoumou,Nathan Ngoumou,Toulouse Football Club
250872,O. Diagne, Diagne,Ousseynou Diagne,Le Mans FC
250949,M. Zylla, Zylla,Marcel Zylla,Bayern MÃ¼nchen II
251169,O. Camara, Camara,Oussoumane Camara,AJ Auxerre
251627,L. SopiÄ‡, SopiÄ‡,Leon SopiÄ‡,FC Emmen
252380,E. Banda, Banda,Eduardo Banda,Monterrey
252851,B. Curville, Curville,Ben Curville,Bury
252852,M. Drubble, Drubble,Matthew Drubble,Bury
227630,C. Kirk, Kirk,Charlie Kirk,Crewe Alexandra
228356,J. Maguire-Drew, Maguire-Drew,Jordan Maguire-Drew,Leyton Orient
231681,W. Mannion, Mannion,Will Mannion,Hull City
233249,G. Mazuela, Mazuela,Gabriel Mazuela,Universidad de Chile
235027,L. Southwood, Southwood,Luke Southwood,Hamilton Academical FC
235785,C. Hall, Hall,Connor Hall,Bolton Wanderers
235807,A. Morley, Morley,Aaron Morley,Rochdale
235865,G. Fasolo, Fasolo,Giulio Fasolo,Cittadella
236539,E. Torres, Torres,Edwin Torres,Alianza Petrolera
236611,R. Loft, Loft,Ryan Loft,Carlisle United
236783,K. Lunding, Lunding,Kasper Lunding,Aarhus GF
237836,J. OtÃ¡lvaro, OtÃ¡lvaro,Juan Pablo OtÃ¡lvaro Bedoya,Rionegro Ãguilas
238726,G. Marcussen, Marcussen,Gustav Marcussen,Lyngby BK
238767,J. Altamirano, Altamirano,Javier Altamirano,CD Huachipato
239193,B. Volpini, Volpini,Braian Volpini,Livorno
239269,L. Ndenbe, Ndenbe,Logan Ndenbe,KV Oostende
239317,M. Melbourne, Melbourne,Max Melbourne,West Bromwich Albion
242984,S. Power, Power,Simon Power,Ross County FC
243452,I. Diarra, Diarra,Ibrahim Diarra,FC Girondins de Bordeaux
243481,M. Pedersen, Pedersen,Marcus Holmgren Pedersen,TromsÃ¸ IL
243801,D. Dressel, Dressel,Dennis Dressel,TSV 1860 MÃ¼nchen
243975,G. KÄ±lÄ±Ã§, KÄ±lÄ±Ã§,GÃ¶kalp KÄ±lÄ±Ã§,1. FC Heidenheim 1846
244472,J. Cajuste, Cajuste,Jens-lys Cajuste,FC Midtjylland
244671,M. Kadlec, Kadlec,Marco Kadlec,FC Admira Wacker MÃ¶dling
244962,N. CÃ³rdova, CÃ³rdova,Nelson CÃ³rdova,UniÃ³n EspaÃ±ola
245076,L. Racic, Racic,Luka Racic,Brentford
245347,M. Bauer, Bauer,Maximilian Bauer,SpVgg Greuther FÃ¼rth
245756,V. FernÃ¡ndez, FernÃ¡ndez,Vicente FernÃ¡ndez,Universidad CatÃ³lica
246179,D. van Kaam, van Kaam,DaniÃ«l van Kaam,FC Groningen
246464,J. Theissen, Theissen,Jannick Theissen,Fortuna DÃ¼sseldorf
246679,G. Biancone, Biancone,Giulian Biancone,KSV Cercle Brugge
247108,I. Cechi, Cechi,Ignacio Cechi,Club AtlÃ©tico LanÃºs
247857,A. Ariza, Ariza,AndrÃ©s Ariza,AtlÃ©tico Bucaramanga
247930,S. Bouzian, Bouzian,Sofiane Bouzian,KV Mechelen
248136,A. Jaziri, Jaziri,Assil Jaziri,OGC Nice
248354,E. Del Ãngel, Del Ãngel,Eduardo Del Ãngel,Monarcas Morelia
251382,Y. Merah, Merah,Yanis Merah,ESTAC Troyes
251551,A. Niangbo, Niangbo,Anderson Niangbo,Wolfsberger AC
251572,C. Boli, Boli,Charles Boli,Racing Club de Lens
251633,M. SkÃ³raÅ›, SkÃ³raÅ›,MichaÅ‚ SkÃ³raÅ›,RakÃ³w CzÄ™stochowa
252240,A. SoÃ±ora, SoÃ±ora,Alan SoÃ±ora,Independiente
230787,J. Faye Lund, Faye Lund,Julian Faye Lund,MjÃ¸ndalen IF
231615,K. Gordon, Gordon,Kellan Gordon,Mansfield Town
233835,P. Szysz, Szysz,Patryk Szysz,ZagÅ‚Ä™bie Lubin
236897,M. Moya, Moya,MatÃ­as Moya,Club AtlÃ©tico Banfield
237026,D. Itter, Itter,Davide Itter,VfL Wolfsburg
238066,C. Polo, Polo,Carlos Mario Polo GÃ³mez,Independiente Santa Fe
238449,A. Ikedi, Ikedi,Anthony Ikedi,FK Haugesund
239989,T. Vancooten, Vancooten,Terence Owen Vancooten,Stevenage
240595,A. Pears, Pears,Aynsley Pears,Middlesbrough
241862,A. Al Saluli, Al Saluli,Awn Al Saluli,Al Fayha
243211,N. ZedÃ¡n, ZedÃ¡n,NicolÃ¡s ZedÃ¡n,CD Palestino
245014,S. Janssen, Janssen,Simon Janssen,VVV-Venlo
245611,D. Parkhouse, Parkhouse,David Parkhouse,Derry City
245689,E. Ferigra, Ferigra,Erick Ferigra,Ascoli
248015,R. Andronic, Andronic,RÄƒzvan Andronic,FC BotoÅŸani
248373,J. Plascencia, Plascencia,JosÃ© Plascencia,Club Necaxa
251021,V. Mihalcea, Mihalcea,Vlad Mihalcea,FC Voluntari
251636,D. HaruÈ›, HaruÈ›,Denis HaruÈ›,FC BotoÅŸani
227616,A. Wichne, Wichne,Amund Wichne,Viking FK
229243,T. Wiesner, Wiesner,Tim Wiesner,Fortuna DÃ¼sseldorf
229731,M. Stevens, Stevens,Mathew Stevens,Forest Green Rovers
229779,L. Edwards, Edwards,Liam Edwards,Bolton Wanderers
232758,R. Sammut, Sammut,Ruben Sammut,Sunderland
234040,N. Sheron, Sheron,Nathan Sheron,Fleetwood Town
235800,M. Å verko, Å verko,Marin Å verko,1. FSV Mainz 05
235906,M. GrÃ¸dem, GrÃ¸dem,Magnus Retsius GrÃ¸dem,VÃ¥lerenga Fotball
236256,R. Abarca, Abarca,Ronaldo Abarca,CD Cobresal
237479,B. Liddle, Liddle,Ben Liddle,Middlesbrough
237503,C. Oduor, Oduor,Clarke Oduor,Barnsley
239673,T. Cordner, Cordner,Tyler Cordner,Bournemouth
240055,M. YÄ±lmaz, YÄ±lmaz,Mert YÄ±lmaz,Bayern MÃ¼nchen II
240086,M. Lema, Lema,Michael John Lema,SK Sturm Graz
241091,B. Scott, Scott,Brady Scott,1. FC KÃ¶ln
242061,T. Ogiwara, Ogiwara,è»åŽŸ æ‹“ä¹Ÿ,Urawa Red Diamonds
242449,J. Caballero, Caballero,Johan Camilo Caballero Cristancho,AtlÃ©tico Bucaramanga
243718,R. Koot, Koot,Rowen Koot,Fortuna Sittard
244001,T. Weiner, Weiner,Timon Weiner,Holstein Kiel
244342,Y. Boussakou, Boussakou,Yahya Boussakou,ADO Den Haag
244513,I. Sadiq, Sadiq,Ibrahim Sadiq,FC NordsjÃ¦lland
244542,K. KaÃ¯boue, KaÃ¯boue,Kylian KaÃ¯boue,Montpellier HSC
244810,T. Lawal, Lawal,Tobias Lawal,LASK Linz
245391,S. Sy, Sy,Sanasi Sy,Amiens SC
246301,L. PorÄ™ba, PorÄ™ba,Åukasz PorÄ™ba,ZagÅ‚Ä™bie Lubin
246843,E. GonzÃ¡lez, GonzÃ¡lez,Emiliano GonzÃ¡lez,Estudiantes de La Plata
247264,A. Seko, Seko,ç€¬å¤ æ­©å¤¢,Cerezo Osaka
248103,R. GavÃ®rliÈ›Äƒ, GavÃ®rliÈ›Äƒ,Raul GavÃ®rliÈ›Äƒ,Astra Giurgiu
250774,P. Hoppe, Hoppe,Pelle Hoppe,Chemnitzer FC
250847,S. Sonnenberg, Sonnenberg,Sven Sonnenberg,FC Hansa Rostock
251048,M. Mihaiu, Mihaiu,Mircea Mihaiu,Dinamo BucureÅŸti
251356,N. Vallys, Vallys,Nicolai Vallys,Silkeborg IF
251518,J. Mangonzo, Mangonzo,JÃ©rÃ©my Mangonzo,Paris FC
251959,J. Donkor, Donkor,Jacky Donkor,Fortuna Sittard
252269,F. Quispel, Quispel,Freddy Quispel,FC Emmen
252374,N. Ntolla, Ntolla,Natanael Ntolla,FC Sochaux-MontbÃ©liard
252375,AdriÃ¡n Herrera,Herrera,AdriÃ¡n Herrera GonzÃ¡lez,CD Numancia
252454,H. Ortega, Ortega,Haret Ortega,Club AmÃ©rica
221867,J. Stobbs, Stobbs,Jack Stobbs,Sheffield Wednesday
229922,O. Al Khalaf, Al Khalaf,Osama Yousef Al Khalaf,Ettifaq FC
233932,C. O'Toole, O'Toole,Connor O'Toole,Brisbane Roar
234205,H. Ito, Ito,ä¼Šè—¤ å®æ¨¹,Nagoya Grampus
234264,Jeong Seung Won,Seung Won,ì •ìŠ¹ì› éƒ‘ä¸–å…ƒ,Daegu FC
234288,M. Uusitalo, Uusitalo,Markus Uusitalo,HJK Helsinki
234352,M. Puerta, Puerta,Mateo Puerta,Deportivo Cali
235956,J. Behounek, Behounek,Jonas Behounek,SG Sonnenhof GroÃŸaspach
237347,A. Abdallah, Abdallah,Abdel Hakim Abdallah,Grenoble Foot 38
238481,M. Al Qahtani, Al Qahtani,Mishari Al Qahtani,Al Wehda
238579,Ha Seung Un,Seung Un,í•˜ìŠ¹ìš´ Seung Un Ha,Pohang Steelers
239076,A. Nurudeen, Nurudeen,Abdul Manaf Nurudeen,KAS Eupen
239324,M. Talal, Talal,Madih Talal,Amiens SC
239835,V. Ekani, Ekani,Victor Ekani,SÃ¸nderjyskE
240584,B. Verbong, Verbong,Bram Verbong,VVV-Venlo
240681,J. Hoekstra, Hoekstra,Jan Hoekstra,FC Groningen
241158,M. Ã–zvardar, Ã–zvardar,Muhammet Sait Ã–zvardar,Sivasspor
241476,RaÃºl SÃ¡nchez,SÃ¡nchez,RaÃºl SÃ¡nchez SÃ¡nchez,CD LeganÃ©s
242085,M. Virtue, Virtue,Matty Virtue,Blackpool
242154,A. Thurgate, Thurgate,Angus Thurgate,Newcastle Jets
243163,D. Grant, Grant,Danny Grant,Bohemian FC
244000,T. Fleckstein, Fleckstein,Tobias Fleckstein,Holstein Kiel
244664,J. Toualy, Toualy,Jean Marco Toualy,KV Kortrijk
244764,G. Kakudji, Kakudji,Gael Kakudji,Royal Antwerp FC
244889,C. Vanhoutte, Vanhoutte,Charles Vanhoutte,KSV Cercle Brugge
245510,A. Hassoun, Hassoun,Abdullah Hassoun,Al Ahli
247685,N. WÃ¤hling, WÃ¤hling,Nicolas WÃ¤hling, SSV Jahn Regensburg
248240,M. Soula, Soula,Mazire Soula,Angers SCO
251167,S. Raux Yao, Raux Yao,Serge-Philippe Raux Yao,AJ Auxerre
251398,H. Cakmak, Cakmak,HÃ¼seyin Cakmak,FC WÃ¼rzburger Kickers
251607,B. Ilie, Ilie,Bogdan Ilie,Academica Clinceni
252007,J. Lozano, Lozano,JosÃ© Rivaldo Lozano,Club Atlas
252021,T. Dallinga, Dallinga,Thijs Dallinga,FC Groningen
252398,C. BÃ®rnoi, BÃ®rnoi,Cosmin BÃ®rnoi,Politehnica IaÅŸi
252854,F. Mircer, Mircer,Fred Mircer,Bury
212487,M. Rose, Rose,Michael Rose,Coventry City
227929,R. Wintle, Wintle,Ryan Wintle,Crewe Alexandra
229643,C. James, James,Cameron James,Colchester United
230148,W. Tomlinson, Tomlinson,Willem Tomlinson,Mansfield Town
230677,F. Horsfall, Horsfall,Fraser Horsfall,Macclesfield Town
230893,O. Evans, Evans,Owen Evans,Macclesfield Town
231199,H. Odoffin, Odoffin,Hakeem Odoffin,Livingston FC
231527,I. Diallo, Diallo,IsmaÃ«l Chester Diallo,AC Ajaccio
232904,A. Al Dawsari, Al Dawsari,Abdulrahman Al Dawsari,Al Nassr
234050,S. Mbaye, Mbaye,Serigne Mor Mbaye,Kristiansund BK
234960,D. Rojano, Rojano,Daniel Rojano GÃ³mez,Deportivo Pasto
236027,J. Brown, Brown,James Brown,Millwall
236398,Asier,Asier,Asier Santalla Marcaida,CD Lugo
236882,Altamirano,Altamirano,Diego Altamirano,Real Betis
238197,S. Bone, Bone,Sam Bone,Waterford FC
239362,A. Aberkane, Aberkane,Abdallah Aberkane,Sparta Rotterdam
240463,M. Al Majhad, Al Majhad,Mohammed Al Majhad,Al Fateh
241157,T. Sainte-Luce, Sainte-Luce,ThÃ©o Sainte-Luce,NÃ®mes Olympique
243034,Alfon,Alfon,Alfonso GonzÃ¡lez MartÃ­nez,Albacete BP
243634,S. Kodama, Kodama,å…çŽ‰ é§¿æ–—,Nagoya Grampus
243719,B. Breukers, Breukers,Bo Breukers,Fortuna Sittard
244012,E. Henschel, Henschel,Erik Henschel,Hallescher FC
244028,S. Belkahia, Belkahia,Semi Belkahia,TSV 1860 MÃ¼nchen
244070,T. Kircher, Kircher,Tim Kircher,FC Carl Zeiss Jena
244729,P. Wienhoven, Wienhoven,Paul Wienhoven,VVV-Venlo
244942,S. GuÃ°johnsen, GuÃ°johnsen,Sveinn Aron GuÃ°johnsen,Spezia
245801,VinÃ­cius Ferreira,Ferreira,VinÃ­cius Ferreira Dias,Cracovia
247089,Julio Alonso,Alonso,Julio Alonso Sosa,Real Betis
247355,S. PatiÃ±o, PatiÃ±o,Santiago PatiÃ±o,Orlando City SC
251799,S. YataÄŸan, YataÄŸan,Sergen YataÄŸan,Antalyaspor
251878,F. BorÈ›a, BorÈ›a,Florin BorÈ›a,Universitatea Craiova
252455,Lucas DÃ­az,DÃ­az,Lucas DÃ­az Parcero,Racing Santander
226950,L. Armstrong, Armstrong,Luke Armstrong,Salford City
230697,E. Robson, Robson,Ethan Robson,Sunderland
230895,A. Wright, Wright,Andre Wright,Bohemian FC
232704,T. Ominami, Ominami,å¤§å— æ‹“ç£¨,JÃºbilo Iwata
232769,N. Femia, Femia,NicolÃ¡s Femia,Central CÃ³rdoba
233115,R. Cole, Cole,Reece Cole,Brentford
233931,K. Rowles, Rowles,Kye Rowles,Central Coast Mariners
235975,A. Al Aryani, Al Aryani,Abdulaziz Al Aryani,Al Ittihad
236237,J. Bolado, Bolado,Juan Cruz Bolado,Godoy Cruz
236389,T. Holland, Holland,Thomas Holland,Waterford FC
237782,H. Shoji, Shoji,Honoya Shoji,Oita Trinita
238296,B. Mathis, Mathis,Boris Mathis,Rodez Aveyron Football
238347,Joo Hyun Ho,Hyun Ho,ì£¼í˜„í˜¸ æœ±è´¤è™Ž,Suwon Samsung Bluewings
238520,R. Takae, Takae,é«™æ±Ÿ å²­è‡£,Gamba Osaka
239546,C. Libertiaux, Libertiaux,ClÃ©ment Libertiaux,Royal Excel Mouscron
240524,M. Ebiye, Ebiye,Moses Ebiye,LillestrÃ¸m SK
242637,C. Galvin, Galvin,Cory Galvin,Waterford FC
242638,D. Kelly, Kelly,Daniel Kelly,Dundalk
243895,D. Salanovic, Salanovic,Dennis Salanovic,FC Thun
244036,A. Ã–nal, Ã–nal,Alper Ã–nal,MKE AnkaragÃ¼cÃ¼
244165,O. Nowak, Nowak,Olaf Nowak,WisÅ‚a PÅ‚ock
244770,F. Manzo, Manzo,Fabrizio Manzo,UniÃ³n La Calera
245530,L. CalderÃ³n, CalderÃ³n,Lucas CalderÃ³n,Gimnasia y Esgrima La Plata
246400,D. O'Connor, O'Connor,Daire O'Connor,Cork City
246842,M. CenturiÃ³n, CenturiÃ³n,Maximiliano CenturiÃ³n,Argentinos Juniors
247474,C. Gasper, Gasper,Chase Gasper,Minnesota United FC
247506,M. Freese, Freese,Matt Freese,Philadelphia Union
247576,J. Murtin, Murtin,Jordan Murtin,Bury
247753,E. Zubak, Zubak,Ethan Zubak,LA Galaxy
250875,Y. OsÃ©e, OsÃ©e,Yannick OsÃ©e,SV Meppen
251013,D. Aravena, Aravena,Diego Aravena,Coquimbo Unido
251017,M. Maureira, Maureira,Mauro Maureira,UniÃ³n EspaÃ±ola
251389,Vidorreta,Vidorreta,Ander Vidorreta Larumbe,CD Numancia
251498,J. Rojas, Rojas,Javier Rojas,Bolivia
251781,R. OpruÈ›, OpruÈ›,Raul OpruÈ›,FC Hermannstadt
252266,L. Gabbichler, Gabbichler,Lukas Gabbichler,TSV Hartberg
252271,J. TrÃ©, TrÃ©,Jason TrÃ©,Paris FC
210940,S. Perilli, Perilli,Simone Perilli,Pisa
220774,J. Debayo, Debayo,Joshua Debayo,Cheltenham Town
222931,J. Doherty, Doherty,Josh Doherty,Crawley Town
225999,F. Lesniak, Lesniak,Filip Lesniak,Silkeborg IF
227278,G. Berggren, Berggren,Gustav Berggren,BK HÃ¤cken
227870,A. SÃ¶dlund, SÃ¶dlund,AndrÃ© SÃ¶dlund,Odds BK
227878,C. Guy, Guy,Callum Guy,Blackpool
229897,H. Ascroft, Ascroft,Harry Ascroft,Finn Harps
230047,F. Ronstadt, Ronstadt,Frank Ronstadt,FC WÃ¼rzburger Kickers
230935,Z. de la Paz, de la Paz,Zeus de la Paz,Oldham Athletic
231028,M. Å arkiÄ‡, Å arkiÄ‡,Matija Å arkiÄ‡,Livingston FC
231396,C. Kelly, Kelly,Ciaran Kelly,St. Patrick's Athletic
233491,J. Kristoffersen, Kristoffersen,Julian Kristoffersen,Hobro IK
235493,T. Abdullah, Abdullah,Tareq Abdullah,Al Ittihad
238303,K. Velde, Velde,Kristoffer Velde,FK Haugesund
239952,A. KecskÃ©s, KecskÃ©s,Ãkos KecskÃ©s,FC Lugano
240642,A. Sosa, Sosa,Alan Sosa,UniÃ³n de Santa Fe
241969,D. MartinoviÄ‡, MartinoviÄ‡,Dominik MartinoviÄ‡,SG Sonnenhof GroÃŸaspach
242812,K. Ã˜demarksbakken, Ã˜demarksbakken,Kristoffer Ã˜demarksbakken,LillestrÃ¸m SK
